NM_001258523	NM_001258523:s:571131-571352	-0.012569536629711366;0.012569545982326982	-0.00292660712281548;0.0029266152165180193	-0.009642929506895886;0.009642930765808962
NM_165644	NM_165644:s:9114274-9115183	0.009005520870439099;-0.0090055232877587	-0.0006097992339512825;0.0006097993941099845	0.009615320104390382;-0.009615322681868686
NM_136612	NM_136612:s:9114451-9115183	0.009005520870439099;-0.0090055232877587	-0.0006097992339512825;0.0006097993941099845	0.009615320104390382;-0.009615322681868686
NM_176687	NM_176687:s:5757862-5758347	0.009605302451660698;-0.009605268706742918	9.806368162128661e-06;-9.806300100620133e-06	0.00959549608349857;-0.009595462406642297
NM_001275328	NM_001275328:s:4639634-4639752	-0.017685025626288695;0.01768502668666741	-0.008101887313331904;0.008101876228068489	-0.00958313831295679;0.009583150458598921
NM_132208	NM_132208:s:8079427-8079922	-0.004537659487375608;0.004537654054436138	0.005044667297935004;-0.005044666170347964	-0.009582326785310612;0.009582320224784103
NM_143711	NM_143711:s:7078516-7079019	-4.2070420461599035e-24;-4.2070420461599035e-24	-0.00956357824496728;0.009563566018373547	0.00956357824496728;-0.009563566018373547
NM_143715	NM_143715:s:3466787-3467066	-0.011447994468656875;0.011448023280273686	-0.02100612166159286;0.021006128169272317	0.009558127192935984;-0.009558104888998631
NM_142924	NM_142924:s:23759985-23760172	-0.0031307988811058356;0.0031308103871791632	0.006405760046096318;-0.006405750331266973	-0.009536558927202152;0.009536560718446135
NM_001259376	NM_001259376:s:13824284-13824553	1.204230816708146e-05;-1.204225717079765e-05	-0.00951498534566626;0.009514975745705864	0.00952702765383334;-0.00952701800287666
NM_135483	NM_135483:s:9937657-9938134	0.0015339538752633004;-0.0015339323665714381	-0.007991249620096804;0.007991248902661412	0.009525203495360105;-0.00952518126923285
NM_079535	NM_079535:s:7511911-7512223	-0.046088668145927644;0.04608865445901503	-0.05561066202527433;0.05561063595754002	0.009521993879346685;-0.009521981498524991
NM_001144669	NM_001144669:s:502836-502936	-0.12396861684075772;0.12396864655444778	-0.11444690451023598;0.11444694044550735	-0.009521712330521737;0.009521706108940431
NM_001300474	NM_001300474:s:19242525-19242669	0.02708284719892534;-0.02708284549136547	0.03655629272877357;-0.03655633045441782	-0.009473445529848232;0.00947348496305235
NM_079537	NM_079537:s:7521370-7521682	-0.007611261169857879;0.007611268758539109	0.0018553505144052115;-0.0018553734944048612	-0.00946661168426309;0.00946664225294397
NM_001299841	NM_001299841:s:23548239-23548386	-0.004018353650811455;0.004018368693463211	0.005434098470746918;-0.005434096083864793	-0.009452452121558373;0.009452464777328005
NM_165306	NM_165306:s:19515168-19515359	0.0033941352984158285;-0.003394167509718359	0.01284495551665586;-0.01284494533629828	-0.009450820218240032;0.009450777826579921
NM_165956	NM_165956:s:12879197-12879222	-0.05479749632741654;0.054797508040481724	-0.04535660968876302;0.04535662379575152	-0.009440886638653521;0.009440884244730205
NM_166601	NM_166601:s:23386904-23387612	0.014063688117863094;-0.014063697180113837	0.004625045110695013;-0.0046250539571582976	0.00943864300716808;-0.00943864322295554
NM_137946	NM_137946:s:23387007-23387612	0.014063688117863094;-0.014063697180113837	0.004625045110695013;-0.0046250539571582976	0.00943864300716808;-0.00943864322295554
NM_001169794	NM_001169794:s:23386942-23387612	0.014063688117863094;-0.014063697180113837	0.004625045110695013;-0.0046250539571582976	0.00943864300716808;-0.00943864322295554
NM_001274127	NM_001274127:s:17524704-17526317	0.012577296193370658;-0.012577303376455436	0.0031526457432551397;-0.0031526427242558027	0.009424650450115517;-0.009424660652199632
NM_001274122	NM_001274122:s:17524704-17526416	0.012577296193370658;-0.012577303376455436	0.0031526457432551397;-0.0031526427242558027	0.009424650450115517;-0.009424660652199632
NM_001274123	NM_001274123:s:17524704-17526413	0.012577296193370658;-0.012577303376455436	0.0031526457432551397;-0.0031526427242558027	0.009424650450115517;-0.009424660652199632
NM_078996	NM_078996:s:19688718-19688919	-0.018627318900370497;0.018627323057023908	-0.009218732710117231;0.009218681030045865	-0.009408586190253266;0.009408642026978043
NM_001275458	NM_001275458:s:8774971-8775114	-0.011796710655402848;0.01179669396987433	-0.02118740923439158;0.021187400395902674	0.009390698578988731;-0.009390706426028343
NM_142313	NM_142313:s:16643605-16643908	-0.017849829368050955;0.017849823273651425	-0.027234692898851297;0.027234698585402353	0.009384863530800341;-0.009384875311750928
NM_001275718	NM_001275718:s:16643721-16643908	-0.017849829368050955;0.017849823273651425	-0.027234692898851297;0.027234698585402353	0.009384863530800341;-0.009384875311750928
NM_079200	NM_079200:s:4289961-4291050	-0.013692575483757104;0.013692585904634715	-0.023068419470397998;0.0230685224544319	0.009375843986640894;-0.009375936549797185
NM_001272721	NM_001272721:s:17596810-17597320	0.011004540405021338;-0.011004538927662502	0.0016403754834642074;-0.0016403611031527562	0.00936416492155713;-0.009364177824509747
NM_165737	NM_165737:s:10094201-10094634	-0.004391117278152695;0.004391128789662496	0.004966049406559975;-0.0049660432198194195	-0.00935716668471267;0.009357172009481916
NM_001170040	NM_001170040:s:5709442-5709584	-8.479947109710749e-05;8.477466074129471e-05	-0.00943265850233783;0.009432631224713517	0.009347859031240722;-0.009347856563972223
NM_140964	NM_140964:s:20424898-20425073	0.008550320148319638;-0.008550321601463694	-0.0007952227548089471;0.000795221941716045	0.009345542903128584;-0.009345543543179739
NM_001274420	NM_001274420:s:3038729-3038905	-0.01103947978114863;0.011039497104539222	-0.001694702998082864;0.0016946777023802775	-0.009344776783065766;0.009344819402158944
NM_001297792	NM_001297792:s:1075615-1075736	0.010995841633094413;-0.010995830422604092	0.0016562849475929304;-0.0016562881660217785	0.009339556685501483;-0.009339542256582314
NM_206681	NM_206681:s:11395854-11396103	0.08665443580118903;-0.08665442005030588	0.0959853275088565;-0.09598533612184929	-0.00933089170766746;0.009330916071543405
NM_001275724	NM_001275724:s:17006105-17006276	0.009733188653699959;-0.009733179159790068	0.0004266282297132881;-0.0004266551811701084	0.00930656042398667;-0.00930652397861996
NM_057408	NM_057408:s:1043491-1044210	0.008939590085257763;-0.008939570149530077	0.01824200118817771;-0.01824198544803153	-0.009302411102919947;0.009302415298501454
NM_001014631	NM_001014631:t:17937522-17937580	0.05015890435832122;-0.05015885887371405	0.04086458654103339;-0.04086459807285705	0.009294317817287824;-0.009294260800857004
NM_135086	NM_135086:s:5520260-5520545	-0.00613348740454227;0.006133530111075147	0.0031281997871216993;-0.0031282026541634865	-0.00926168719166397;0.009261732765238635
NM_001273170	NM_001273170:s:5520302-5520545	-0.00613348740454227;0.006133530111075147	0.0031281997871216993;-0.0031282026541634865	-0.00926168719166397;0.009261732765238635
NM_001273169	NM_001273169:s:5520287-5520545	-0.00613348740454227;0.006133530111075147	0.0031281997871216993;-0.0031282026541634865	-0.00926168719166397;0.009261732765238635
NM_134830	NM_134830:s:2371048-2371524	0.003426562581823365;-0.003426574083963546	-0.005831319617773273;0.005831349041901869	0.009257882199596638;-0.009257923125865415
NM_137320	NM_137320:s:16873015-16873319	3.95652358709648e-24;0.0018482958525072347;-0.005976609006573354	3.747002138745812e-11;0.011098256619416831;-0.003933733471683459	-3.7470021387454165e-11;-0.009249960766909596;-0.002042875534889895
NM_170556	NM_170556:s:31609320-31609815	0.01936861826736344;-0.01936862254393988	0.028608326658509542;-0.028608331103047432	-0.009239708391146101;0.009239708559107551
NM_137645	NM_137645:s:20549632-20549988	0.001358879280552644;-0.0013588730176387932	-0.007876030464526165;0.007876034942632762	0.009234909745078809;-0.009234907960271556
NM_001298574	NM_001298574:t:20828435-20829297	0.009574967517834817;-0.00957495535194006	0.00034673123864903963;-0.000346733984315607	0.009228236279185778;-0.009228221367624453
NM_001275559	NM_001275559:s:11819599-11819648	-0.00031329849792146973;0.00031328574281127425	-0.00953973926076146;0.009539729544915634	0.00922644076283999;-0.00922644380210436
NM_057869	NM_057869:s:11819548-11819648	-0.00031329849792146973;0.00031328574281127425	-0.00953973926076146;0.009539729544915634	0.00922644076283999;-0.00922644380210436
NM_079067	NM_079067:s:19236485-19236843	0.0051315061595528216;-0.0051315160612348445	-0.004076777321058277;0.004076785935584823	0.009208283480611099;-0.009208301996819667
NM_167266	NM_167266:s:11110041-11111411	0.007719322422880114;-0.007719305480417452	-0.001482674832814862;0.0014827136628392037	0.009201997255694976;-0.009202019143256655
NM_001299257	NM_001299257:s:8134967-8135315	0.0013741593413888389;-0.0013741496467350074	-0.007824460999207151;0.007824456160434794	0.00919862034059599;-0.009198605807169802
NM_136514	NM_136514:s:8134967-8135087	0.0013741593413888389;-0.0013741496467350074	-0.007824460999207151;0.007824456160434794	0.00919862034059599;-0.009198605807169802
NM_165624	NM_165624:s:8730749-8731612	-0.006047270221595777;0.0060472633372209116	0.0031261068848675517;-0.0031261175400294156	-0.009173377106463328;0.009173380877250326
NM_138137	NM_138137:s:24938974-24939217	1.5829875681332744e-05;-1.5829868634900456e-05	-0.009132276264615354;0.009132270805514297	0.009148106140296687;-0.009148100674149198
NM_166700	NM_166700:s:24938956-24939217	1.5829875681332744e-05;-1.5829868634900456e-05	-0.009132276264615354;0.009132270805514297	0.009148106140296687;-0.009148100674149198
NM_139459	NM_139459:s:2372199-2372463	0.01008004551692402;-0.010080048134600662	0.0009476128867923822;-0.0009476158385357905	0.009132432630131637;-0.009132432296064872
NM_078615	NM_078615:s:15857641-15857823	-0.008833336926255006;0.008833337153646469	0.000287312366924114;-0.0002872899465862465	-0.00912064929317912;0.009120627100232715
NM_134906	NM_134906:s:3145305-3145448	-0.007939452767267381;0.007939451835051441	0.001162198865930015;-0.0011622299445993474	-0.009101651633197396;0.009101681779650789
NM_135461	NM_135461:s:9710782-9711015	0.019870408611607673;-0.019870419527474932	0.010786126389501164;-0.010786124556136853	0.00908428222210651;-0.009084294971338079
NM_079008	NM_079008:s:13821036-13821369	-0.004024677714451771;0.004024693308056779	0.0050499688948985235;-0.005049955254477374	-0.009074646609350295;0.009074648562534152
NM_001273820	NM_001273820:s:6928970-6929273	0.01951057810762086;-7.720733454253398e-11;-0.020552389903732076	0.017347409987803743;8.516057721116774e-08;-0.029624427026462015	0.002163168119817118;-8.523778454571028e-08;0.009072037122729939
NM_079454	NM_079454:s:20242506-20242667	0.01182833143245354;-0.01182835346341222	0.020894432932699315;-0.020894427367841	-0.009066101500245775;0.009066073904428781
NM_001273716	NM_001273716:s:20789586-20789660	-0.006002368309535685;0.006002379700229113	0.0030601968191134934;-0.003060188986264152	-0.00906256512864918;0.009062568686493265
NM_001316517	NM_001316517:s:24818803-24820767	-0.20555239337874312;0.20555242931463583	-0.21460798772459394;0.2146080196773716	0.00905559434585082;-0.00905559036273576
NM_170169	NM_170169:s:24819729-24820767	-0.20555239337874312;0.20555242931463583	-0.21460798772459394;0.2146080196773716	0.00905559434585082;-0.00905559036273576
NM_144045	NM_144045:s:23382615-23382759	0.013220975034370372;-0.01322098420216488	0.022273349938190336;-0.022273360172104562	-0.009052374903819964;0.009052375969939682
NM_166044	NM_166044:s:14261980-14262171	-0.0072682242186870565;0.00726822168891004	0.001767931027599261;-0.00176792632766507	-0.009036155246286318;0.00903614801657511
NM_168843	NM_168843:s:20304701-20305112	-0.014411552893436194;0.014411554950828716	-0.005380661134841669;0.005380667260120285	-0.009030891758594525;0.009030887690708431
NM_169913	NM_169913:s:20698335-20698857	-0.02403591301485289;0.024035950106194692	-0.015030172079516124;0.015030158546821826	-0.009005740935336765;0.009005791559372867
NM_136674	NM_136674:s:9819840-9820053	3.95652358709648e-24;0.009000850124942329;-0.00866697945942482	-1.5150493753201562e-24;1.1003318579929707e-07;-8.545261757456953e-09	5.471572962416636e-24;0.00900074009175653;-0.008666970914163062
NM_143411	NM_143411:s:29115567-29115686	-0.005473132496387164;0.005473140178503019	0.0035265164938850582;-0.0035265127196261285	-0.008999648990272223;0.008999652898129148
NM_001274068	NM_001274068:s:15409566-15410542	0.008981217904033133;-0.00898123544728428	-2.6143073992518313e-07;2.614467132098864e-07	0.008981479334773059;-0.00898149689399749
NM_134718	NM_134718:s:1015993-1016076	0.010130467537551018;-0.010130473694519061	0.0011654770925731937;-0.0011654738187242362	0.008964990444977824;-0.008964999875794825
NM_166644	NM_166644:s:23985763-23986101	-0.0038935656988878654;0.003893548858241521	-0.012843782550748282;0.012843766682120682	0.008950216851860416;-0.008950217823879161
NM_138101	NM_138101:s:24608143-24608261	-0.007296007983441282;0.007296012308862045	-0.01624138947007759;0.016241387779082187	0.008945381486636308;-0.008945375470220143
NM_169120	NM_169120:t:6004017-6005126	3.95652358709648e-24;3.95652358709648e-24;3.95652358709648e-24;-0.01086920508316604;3.95652358709648e-24;0.011722993454145979	-1.5150493753201562e-24;-1.5150493753201562e-24;-1.5150493753201562e-24;-0.0019408845011854026;-1.5150493753201562e-24;0.004917226999346436	5.471572962416636e-24;5.471572962416636e-24;5.471572962416636e-24;-0.008928320581980637;5.471572962416636e-24;0.006805766454799543
NM_001201817	NM_001201817:t:9233988-9234657	0.00043003639380577853;-0.00043003570400310933	-0.008498051687938383;0.008498034159023553	0.00892808808174416;-0.008928069863026663
NM_057537	NM_057537:s:10101036-10101177	-6.620774570948044e-05;7.36193838888264e-05;-4.2070420461599035e-24	-0.00021960140133168974;0.008978041094521126;-4.377089573961498e-11	0.0001533936556222093;-0.0089044217106323;4.3770895739610776e-11
NM_001298823	NM_001298823:s:8426874-8427093	-0.010316248899940435;0.010316220481820751	-0.001436177695578517;0.0014361716876763568	-0.008880071204361918;0.008880048794144394
NM_058111	NM_058111:s:8426773-8427093	-0.010316248899940435;0.010316220481820751	-0.001436177695578517;0.0014361716876763568	-0.008880071204361918;0.008880048794144394
NM_001316386	NM_001316386:s:8242486-8242729	0.009324747492006093;-0.009324754292173925	0.018203213931849732;-0.01820319547470012	-0.008878466439843639;0.008878441182526196
NM_135356	NM_135356:s:8242632-8242729	0.009324747492006093;-0.009324754292173925	0.018203213931849732;-0.01820319547470012	-0.008878466439843639;0.008878441182526196
NM_206482	NM_206482:s:14079346-14079638	0.0001336248326690993;-0.00013362461269030666	0.00899663933244462;-0.008996608281753665	-0.00886301449977552;0.008862983669063358
NM_001014573	NM_001014573:s:7762622-7762851	-0.0018145146436557985;0.0018145165454075754	-0.010670560991312769;0.01067058529799711	0.00885604634765697;-0.008856068752589534
NM_001260120	NM_001260120:s:11438424-11438686	-0.01768239011730044;0.01768239971319069	-0.00883602627564863;0.008836014771191744	-0.00884636384165181;0.008846384941998945
NM_001103817	NM_001103817:s:12450069-12450236	-0.010902228383371598;0.010902224910546487	-0.019733571841833983;0.019733559685419205	0.008831343458462385;-0.008831334774872718
NM_168862	NM_168862:s:20509900-20509960	0.008708445891890728;-0.008708423396772138	-0.00011852768503100426;0.00011852771915785634	0.008826973576921733;-0.008826951115929994
NM_001104344	NM_001104344:s:16632064-16632294	-0.007338572956702719;0.007338594763148058	0.0014612604387491783;-0.0014612587996114005	-0.008799833395451897;0.008799853562759459
NM_001274527	NM_001274527:s:5922476-5922733	3.95652358709648e-24;-0.006151640904686256;0.015260347953321495	-1.5150493753201562e-24;-0.011163868672811886;0.006466181043471887	5.471572962416636e-24;0.00501222776812563;0.008794166909849608
NM_168147	NM_168147:s:5922055-5922733	3.95652358709648e-24;-0.006151640904686256;0.015260347953321495	-1.5150493753201562e-24;-0.011163868672811886;0.006466181043471887	5.471572962416636e-24;0.00501222776812563;0.008794166909849608
NM_057247	NM_057247:s:5984719-5984942	-0.026508181464261156;0.026508187511987105	-0.017728962304664815;0.017728986197822972	-0.008779219159596341;0.008779201314164133
NM_142508	NM_142508:s:18978644-18978809	-0.010688290894661178;0.010688281023589583	-0.01946139791925797;0.01946139342125013	0.008773107024596792;-0.008773112397660546
NM_001259565	NM_001259565:s:24559830-24560225	0.0015791245867173946;-0.001579145872695878	-0.007173627372140785;0.007173618457062377	0.00875275195885818;-0.008752764329758255
NM_001014598	NM_001014598:s:20833733-20833869	-0.0023915000242072555;0.0023915147621227286	-0.011138166000076643;0.011138168577795704	0.008746665975869388;-0.008746653815672975
NM_001202216	NM_001202216:s:20833730-20833869	-0.0023915000242072555;0.0023915147621227286	-0.011138166000076643;0.011138168577795704	0.008746665975869388;-0.008746653815672975
NM_001299178	NM_001299178:s:20826633-20826970	0.018232926619148944;-0.018232953768579946	0.009498589834175867;-0.009498594321813048	0.008734336784973077;-0.008734359446766898
NM_143505	NM_143505:s:30011669-30012061	-0.01819756248913759;0.018197582600200546	-0.00946396011422894;0.009463929752054092	-0.00873360237490865;0.008733652848146454
NM_001273908	NM_001273908:s:9864896-9865051	-0.020014035759814107;0.02001403343948626	-0.011286318721843129;0.011286326526106016	-0.008727717037970978;0.008727706913380245
NM_001144189	NM_001144189:s:13925310-13925503	0.0001948897400567127;0.0001948897400567127;0.0001948897400567127;0.0024371846344093426;-0.0048353995051409636	-0.004531224840942922;-0.004531255569763618;0.00892133161120443;0.002034070164647906;-0.0015735839393714818	0.0047261145809996356;0.00472614530982033;-0.008726441871147718;0.00040311446976143677;-0.003261815565769482
NM_169423	NM_169423:s:11755177-11755387	0.0036387844454431797;-0.003638783389385354	-0.0050875023094698575;0.005087478454959121	0.008726286754913038;-0.008726261844344475
NM_176510	NM_176510:t:17851986-17852683	0.001417227700680876;-0.0014172165115394664	0.01010850723251233;-0.010108486523278603	-0.008691279531831454;0.008691270011739137
NM_139414	NM_139414:t:1867141-1867863	0.0039358848043301985;8.033918259977325e-11;-0.003036923334255596	-0.00473505261168442;-3.7759605300553755e-05;3.1721243104607933e-07	0.008670937416014619;3.7759685639736354e-05;-0.0030372405466866418
NM_001274367	NM_001274367:t:1867141-1868644	0.0039358848043301985;8.033918259977325e-11;-0.003036923334255596	-0.00473505261168442;-3.7759605300553755e-05;3.1721243104607933e-07	0.008670937416014619;3.7759685639736354e-05;-0.0030372405466866418
NM_001299978	NM_001299978:t:1867141-1869491	0.0039358848043301985;8.033918259977325e-11;-0.003036923334255596	-0.00473505261168442;-3.7759605300553755e-05;3.1721243104607933e-07	0.008670937416014619;3.7759685639736354e-05;-0.0030372405466866418
NM_166929	NM_166929:s:2143311-2143452	-0.0013734111394726918;0.0013734416720301173	0.0072838618958858126;-0.007283877769413524	-0.008657273035358504;0.00865731944144364
NM_132955	NM_132955:t:16948854-16949577	5.033657885486501e-06;-5.0336016877499285e-06	-0.008632727701035322;0.008632760765316147	0.008637761358920809;-0.008637794367003897
NM_001042817	NM_001042817:t:16948854-16949451	5.033657885486501e-06;-5.0336016877499285e-06	-0.008632727701035322;0.008632760765316147	0.008637761358920809;-0.008637794367003897
NM_057292	NM_057292:s:27658067-27658113	0.0008849050926591408;-0.0008848867232020569	-0.0077464701159288135;0.0077464714769755125	0.008631375208587954;-0.00863135820017757
NM_143105	NM_143105:s:25258898-25259432	0.016711807175402788;-0.01671180300554588	0.008116044479937093;-0.008116063385236426	0.008595762695465695;-0.008595739620309455
NM_001103956	NM_001103956:s:22929799-22930073	-0.007644567449616625;0.00764457360229654	0.0009404035929113201;-0.0009404130027006303	-0.008584971042527945;0.00858498660499717
NM_001103955	NM_001103955:s:22929088-22930073	-0.007644567449616625;0.00764457360229654	0.0009404035929113201;-0.0009404130027006303	-0.008584971042527945;0.00858498660499717
NM_001275701	NM_001275701:s:16358683-16358788	-0.010424853499147532;0.010424838553600801	-0.001863686861608312;0.0018636732344168272	-0.00856116663753922;0.008561165319183973
NM_167441	NM_167441:t:15393062-15394455	0.028270129205353586;-0.028270171820730067	0.01971378040180278;-0.01971374386360724	0.008556348803550808;-0.008556427957122827
NM_139805	NM_139805:t:6949491-6951202	0.00432664412610137;3.95652358709648e-24;3.95652358709648e-24;-0.006712414882664594	-0.0042168042514201635;-1.5150493753201562e-24;-1.5150493753201562e-24;0.001110725552918277	0.008543448377521533;5.471572962416636e-24;5.471572962416636e-24;-0.007823140435582871
NM_001274188	NM_001274188:s:21154715-21155337	-0.024162283092220765;0.024162289654311706	-0.015635588645721003;0.015635586363395734	-0.008526694446499762;0.008526703290915972
NM_057504	NM_057504:s:337938-338118	-0.027582465552315305;0.02758254722881362	-0.036046976963729584;0.03604702143342747	0.008464511411414279;-0.008464474204613853
NM_001259990	NM_001259990:s:4959904-4960022	-0.01971529891399359;0.019715295248206397	-0.011258269120823007;0.01125826221570993	-0.008457029793170581;0.008457033032496467
NM_136567	NM_136567:s:8757579-8757736	-0.01448098126551968;0.0144809917415047	-0.006043723119175809;0.006043716127028514	-0.00843725814634387;0.008437275614476186
NM_169409	NM_169409:s:11591501-11591911	-0.008419284415589116;0.008419255312344226	9.602452114821667e-06;-9.602630864704467e-06	-0.008428886867703938;0.00842885794320893
NM_057982	NM_057982:s:577486-578033	0.0047029823570611026;-0.004703011447549419	-0.0037203865971469005;0.0037203687226954833	0.008423368954208003;-0.008423380170244903
NM_079725	NM_079725:s:22478288-22479045	0.016913737768934123;-0.016913707639697365	0.00849587359436427;-0.008495865848341461	0.008417864174569852;-0.008417841791355903
NM_136709	NM_136709:s:10093144-10094143	0.010373749297496803;-0.010373760238951209	0.018778476108018707;-0.018778517882500588	-0.008404726810521904;0.00840475764354938
NM_001273536	NM_001273536:s:15274922-15275091	-0.000935286665822062;0.0009352882032162774	0.0074687911378976905;-0.007468782191366055	-0.008404077803719753;0.008404070394582332
NM_168308	NM_168308:s:8985419-8985594	-0.018162992120146007;0.018163007156192047	-0.009767730107682752;0.009767687007567187	-0.008395262012463255;0.00839532014862486
NM_141250	NM_141250:s:4954336-4954430	0.013484109376766227;-0.013484111337961353	0.005099620378154715;-0.00509963609524868	0.008384488998611512;-0.008384475242712673
NM_142056	NM_142056:s:13765756-13765883	-0.008419746978061119;0.008419771928092576	-4.6706373464937865e-05;4.670649682675533e-05	-0.00837304060459618;0.00837306543126582
NM_164695	NM_164695:s:6615859-6616152	0.00033041933690839114;-0.00033043531535922616	-0.008035284292306754;0.008035310920332687	0.008365703629215144;-0.008365746235691914
NM_001298100	NM_001298100:t:9052450-9054575	-0.04791889901922011;0.047918941069231565	-0.056279044328293476;0.056279067261472075	0.008360145309073364;-0.00836012619224051
NM_132287	NM_132287:t:9052450-9053319	-0.04791889901922011;0.047918941069231565	-0.056279044328293476;0.056279067261472075	0.008360145309073364;-0.00836012619224051
NM_176365	NM_176365:s:19997031-19997219	-0.008386782277125571;0.008386792950984056	-4.348965750882502e-05;4.348072698912627e-05	-0.008343292619616745;0.008343312223994929
NM_001275425	NM_001275425:s:7975136-7976413	0.11832666776534012;-0.11832661884525608	0.10998526400226072;-0.10998522040239765	0.008341403763079402;-0.00834139844285843
NM_134929	NM_134929:s:3422760-3422957	-0.1353434283405796;0.1353434541506946	-0.14364874288768864;0.14364876915582486	0.008305314547109033;-0.008305315005130265
NM_001316640	NM_001316640:t:17939754-17940296	-0.009492472131254237;0.009492461585737626	-0.017775687152701662;0.017775687244744064	0.008283215021447425;-0.008283225659006438
NM_139366	NM_139366:s:1556063-1556217	0.0062945453605202095;-0.0062945624582443	0.014568877118734827;-0.014568908050509817	-0.008274331758214617;0.008274345592265517
NM_167989	NM_167989:s:3132633-3133418	0.055440387791586304;-0.055440419582449885	0.06367334552240715;-0.06367333678049861	-0.008232957730820847;0.008232917198048723
NM_167988	NM_167988:s:3132633-3133338	0.055440387791586304;-0.055440419582449885	0.06367334552240715;-0.06367333678049861	-0.008232957730820847;0.008232917198048723
NM_168298	NM_168298:s:8930380-8930739	-0.007458098587782184;0.007458104207696589	-0.015690369629713454;0.015690373219181236	0.00823227104193127;-0.008232269011484647
NM_139640	NM_139640:s:4380309-4380387	-0.00147834565160486;0.0014783319628479275	0.006741165630797442;-0.006741168367706704	-0.008219511282402302;0.008219500330554632
NM_001272731	NM_001272731:s:17668497-17668663	0.008340950582372567;-0.008340957068837468	0.0001240244734719803;-0.00012400119510549285	0.008216926108900586;-0.008216955873731975
NM_001273425	NM_001273425:s:10512935-10513564	-0.0015187462750684694;0.0015187598083514844	0.0066840026006819;-0.006684013140815382	-0.008202748875750369;0.008202772949166867
NM_057780	NM_057780:t:23906615-23906722	0.009182855071388041;-0.009182876974104342	0.017384192635631464;-0.017384153533951587	-0.008201337564243422;0.008201276559847245
NM_168307	NM_168307:s:8983532-8983736	-0.03433062308258719;0.03433064208477603	-0.02613621561517753;0.026136187475681034	-0.00819440746740966;0.008194454609094994
NM_001258751	NM_001258751:s:15336615-15338022	-0.027728949215805248;0.027728938429029352	-0.019536843711661894;0.019536845272446236	-0.008192105504143354;0.008192093156583116
NM_001259020	NM_001259020:s:9239822-9241281	-2.839892056787541e-05;2.8397912101806293e-05	-0.008182440270790372;0.008182428701916374	0.008154041350222496;-0.008154030789814568
NM_137496	NM_137496:t:18519141-18519452	-0.008151731931743796;0.00815171209010762	-7.236916793755122e-08;7.252780003925019e-08	-0.008151659562575858;0.00815163956230758
NM_001144298	NM_001144298:s:2579483-2579567	-0.029389315813467848;0.029389364199348865	-0.02128346374435502;0.02128350853812524	-0.008105852069112827;0.008105855661223627
NM_057295	NM_057295:s:13246917-13247249	0.0013318517483632223;-0.0013318453018846856	0.009424416253031377;-0.00942441717757867	-0.008092564504668154;0.008092571875693984
NM_001272926	NM_001272926:s:1134693-1135081	0.006837282247336901;-0.0068372198949452345	0.014924672854049803;-0.014924712244650237	-0.008087390606712902;0.008087492349705003
NM_168096	NM_168096:s:4586580-4586783	0.04410349452206197;-0.044103493709348546	0.036045573150424934;-0.03604559155006057	0.008057921371637036;-0.008057902159287977
NM_078568	NM_078568:t:11428982-11429173	-0.02075930838256545;3.95652358709648e-24;0.021593723399999147	-0.012709442703643731;-1.5150493753201562e-24;0.01664904304122969	-0.008049865678921717;5.471572962416636e-24;0.0049446803587694585
NM_166016	NM_166016:t:13903704-13904182	1.655730352413256e-06;-1.6557650463019316e-06	0.008004563531490674;-0.008004588455451453	-0.00800290780113826;0.00800293269040515
NM_135597	NM_135597:s:10703621-10704092	0.008607986291746477;-0.008607962786211282	0.0006070909219530966;-0.0006071028685892717	0.008000895369793381;-0.00800085991762201
NM_167996	NM_167996:s:3170945-3171106	-0.07151663132800488;0.07151665581845115	-0.0635165759784157;0.06351654888768651	-0.008000055349589183;0.008000106930764639
NM_141668	NM_141668:s:9678720-9678976	-0.023785540621326606;0.02378556869834036	-0.03176160251204133;0.031761590915161175	0.007976061890714727;-0.007976022216820814
NM_169938	NM_169938:s:20973173-20973347	0.02513254244495219;-0.0251325041456159	0.017159595340761277;-0.01715954962817899	0.007972947104190914;-0.00797295451743691
NM_165695	NM_165695:s:9763530-9763725	-0.01941293454822146;0.01941297489913521	-0.011450940728455617;0.01145096814602025	-0.007961993819765844;0.00796200675311496
NM_001202048	NM_001202048:t:19406020-19406088	0.057242353048753414;-0.05724236058128568	0.06520307921183002;-0.06520310151834846	-0.007960726163076609;0.007960740937062782
NM_001273465	NM_001273465:t:11811594-11812682	0.02144459956513667;-0.021444640303858835	0.01348664306904153;-0.013486650389413636	0.007957956496095138;-0.007957989914445199
NM_132041	NM_132041:s:5818559-5818648	0.001976111164741546;0.0004142662533853024;-0.006621737337651675	0.00632365869665202;-8.034084588505505e-05;0.0013281130116538727	-0.004347547531910474;0.0004946070992703574;-0.007949850349305548
NM_079644	NM_079644:s:15484050-15484330	0.0026093279266409743;-0.002609316049764741	-0.005336858062291299;0.005336868152150833	0.007946185988932273;-0.007946184201915575
NM_167358	NM_167358:s:13321302-13321478	-0.10668595722708456;0.10668592257848596	-0.1145995219818636;0.11459956236037608	0.007913564754779043;-0.007913639781890122
NM_057810	NM_057810:s:6345031-6345679	-0.0017457868876144464;0.0017457807743690434	0.006166263926209814;-0.00616629341417734	-0.00791205081382426;0.007912074188546383
NM_001276130	NM_001276130:s:29176546-29176742	0.07177263597649972;-0.07177269243334064	0.06388127407971408;-0.06388129066992092	0.007891361896785631;-0.007891401763419723
